id,Date,Weekday,Hour,TotalSteps,Calories,TotalIntensity,AverageIntensity
1503960366,2016-04-12,(2) Tuesday,0,373,81,20,0.333333
1503960366,2016-04-12,(2) Tuesday,1,160,61,8,0.133333
1503960366,2016-04-12,(2) Tuesday,2,151,59,7,0.116667
1503960366,2016-04-12,(2) Tuesday,3,0,47,0,0.0
1503960366,2016-04-12,(2) Tuesday,4,0,48,0,0.0
1503960366,2016-04-12,(2) Tuesday,5,0,48,0,0.0
1503960366,2016-04-12,(2) Tuesday,6,0,48,0,0.0
1503960366,2016-04-12,(2) Tuesday,7,0,47,0,0.0
1503960366,2016-04-12,(2) Tuesday,8,250,68,13,0.216667
1503960366,2016-04-12,(2) Tuesday,9,1864,141,30,0.5
1503960366,2016-04-12,(2) Tuesday,10,676,99,29,0.483333
1503960366,2016-04-12,(2) Tuesday,11,360,76,12,0.2
1503960366,2016-04-12,(2) Tuesday,12,253,73,11,0.183333
1503960366,2016-04-12,(2) Tuesday,13,221,66,6,0.1
1503960366,2016-04-12,(2) Tuesday,14,1166,110,36,0.6
1503960366,2016-04-12,(2) Tuesday,15,2063,151,58,0.966667
1503960366,2016-04-12,(2) Tuesday,16,344,76,13,0.216667
1503960366,2016-04-12,(2) Tuesday,17,489,83,16,0.266667
1503960366,2016-04-12,(2) Tuesday,18,1386,124,29,0.483333
1503960366,2016-04-12,(2) Tuesday,19,558,104,39,0.65
1503960366,2016-04-12,(2) Tuesday,20,1733,132,41,0.683333
1503960366,2016-04-12,(2) Tuesday,21,684,100,31,0.516667
1503960366,2016-04-12,(2) Tuesday,22,89,65,9,0.15
1503960366,2016-04-12,(2) Tuesday,23,338,81,21,0.35
1503960366,2016-04-13,(3) Wednesday,0,144,69,14,0.233333
1503960366,2016-04-13,(3) Wednesday,1,0,48,0,0.0
1503960366,2016-04-13,(3) Wednesday,2,0,47,0,0.0
1503960366,2016-04-13,(3) Wednesday,3,36,53,4,0.066667
1503960366,2016-04-13,(3) Wednesday,4,0,47,0,0.0
1503960366,2016-04-13,(3) Wednesday,5,0,47,0,0.0
1503960366,2016-04-13,(3) Wednesday,6,0,48,0,0.0
1503960366,2016-04-13,(3) Wednesday,7,126,59,8,0.133333
1503960366,2016-04-13,(3) Wednesday,8,275,69,12,0.2
1503960366,2016-04-13,(3) Wednesday,9,1679,136,27,0.45
1503960366,2016-04-13,(3) Wednesday,10,295,77,15,0.25
1503960366,2016-04-13,(3) Wednesday,11,524,84,16,0.266667
1503960366,2016-04-13,(3) Wednesday,12,486,82,15,0.25
1503960366,2016-04-13,(3) Wednesday,13,302,72,10,0.166667
1503960366,2016-04-13,(3) Wednesday,14,1577,128,46,0.766667
1503960366,2016-04-13,(3) Wednesday,15,493,79,13,0.216667
1503960366,2016-04-13,(3) Wednesday,16,299,71,10,0.166667
1503960366,2016-04-13,(3) Wednesday,17,695,87,23,0.383333
1503960366,2016-04-13,(3) Wednesday,18,1343,118,25,0.416667
1503960366,2016-04-13,(3) Wednesday,19,258,73,13,0.216667
1503960366,2016-04-13,(3) Wednesday,20,0,47,0,0.0
1503960366,2016-04-13,(3) Wednesday,21,0,48,0,0.0
1503960366,2016-04-13,(3) Wednesday,22,437,74,11,0.183333
1503960366,2016-04-13,(3) Wednesday,23,1766,135,56,0.933333
1503960366,2016-04-14,(4) Thursday,0,81,56,4,0.066667
1503960366,2016-04-14,(4) Thursday,1,58,54,3,0.05
1503960366,2016-04-14,(4) Thursday,2,0,47,0,0.0
1503960366,2016-04-14,(4) Thursday,3,0,47,0,0.0
1503960366,2016-04-14,(4) Thursday,4,0,47,0,0.0
1503960366,2016-04-14,(4) Thursday,5,0,47,0,0.0
1503960366,2016-04-14,(4) Thursday,6,0,47,0,0.0
1503960366,2016-04-14,(4) Thursday,7,0,47,0,0.0
1503960366,2016-04-14,(4) Thursday,8,0,47,0,0.0
1503960366,2016-04-14,(4) Thursday,9,902,93,14,0.233333
1503960366,2016-04-14,(4) Thursday,10,1106,109,23,0.383333
1503960366,2016-04-14,(4) Thursday,11,50,64,7,0.116667
1503960366,2016-04-14,(4) Thursday,12,501,85,18,0.3
1503960366,2016-04-14,(4) Thursday,13,1779,137,54,0.9
1503960366,2016-04-14,(4) Thursday,14,1228,113,22,0.366667
1503960366,2016-04-14,(4) Thursday,15,139,66,7,0.116667
1503960366,2016-04-14,(4) Thursday,16,408,88,25,0.416667
1503960366,2016-04-14,(4) Thursday,17,37,61,5,0.083333
1503960366,2016-04-14,(4) Thursday,18,322,72,12,0.2
1503960366,2016-04-14,(4) Thursday,19,11,55,1,0.016667
1503960366,2016-04-14,(4) Thursday,20,806,91,24,0.4
1503960366,2016-04-14,(4) Thursday,21,2670,174,57,0.95
1503960366,2016-04-14,(4) Thursday,22,362,79,17,0.283333
1503960366,2016-04-14,(4) Thursday,23,0,50,0,0.0
1503960366,2016-04-15,(5) Friday,0,83,60,6,0.1
1503960366,2016-04-15,(5) Friday,1,75,58,5,0.083333
1503960366,2016-04-15,(5) Friday,2,124,59,7,0.116667
1503960366,2016-04-15,(5) Friday,3,0,47,0,0.0
1503960366,2016-04-15,(5) Friday,4,0,47,0,0.0
1503960366,2016-04-15,(5) Friday,5,26,49,1,0.016667
1503960366,2016-04-15,(5) Friday,6,0,47,0,0.0
1503960366,2016-04-15,(5) Friday,7,7,49,1,0.016667
1503960366,2016-04-15,(5) Friday,8,55,54,5,0.083333
1503960366,2016-04-15,(5) Friday,9,21,50,2,0.033333
1503960366,2016-04-15,(5) Friday,10,154,63,8,0.133333
1503960366,2016-04-15,(5) Friday,11,425,84,23,0.383333
1503960366,2016-04-15,(5) Friday,12,270,74,13,0.216667
1503960366,2016-04-15,(5) Friday,13,373,67,9,0.15
1503960366,2016-04-15,(5) Friday,14,0,47,0,0.0
1503960366,2016-04-15,(5) Friday,15,0,47,0,0.0
1503960366,2016-04-15,(5) Friday,16,0,47,0,0.0
1503960366,2016-04-15,(5) Friday,17,1774,140,47,0.783333
1503960366,2016-04-15,(5) Friday,18,509,87,22,0.366667
1503960366,2016-04-15,(5) Friday,19,519,97,32,0.533333
1503960366,2016-04-15,(5) Friday,20,77,64,8,0.133333
1503960366,2016-04-15,(5) Friday,21,280,75,14,0.233333
1503960366,2016-04-15,(5) Friday,22,2145,151,66,1.1
1503960366,2016-04-15,(5) Friday,23,2768,182,95,1.583333
1503960366,2016-04-16,(6) Saturday,0,459,77,15,0.25
1503960366,2016-04-16,(6) Saturday,1,0,48,0,0.0
1503960366,2016-04-16,(6) Saturday,2,63,52,3,0.05
1503960366,2016-04-16,(6) Saturday,3,6,48,1,0.016667
1503960366,2016-04-16,(6) Saturday,4,6,49,1,0.016667
1503960366,2016-04-16,(6) Saturday,5,12,49,1,0.016667
1503960366,2016-04-16,(6) Saturday,6,0,48,0,0.0
1503960366,2016-04-16,(6) Saturday,7,101,54,4,0.066667
1503960366,2016-04-16,(6) Saturday,8,175,62,9,0.15
1503960366,2016-04-16,(6) Saturday,9,1181,124,38,0.633333
1503960366,2016-04-16,(6) Saturday,10,1295,110,14,0.233333
1503960366,2016-04-16,(6) Saturday,11,2043,147,30,0.5
1503960366,2016-04-16,(6) Saturday,12,1513,119,42,0.7
1503960366,2016-04-16,(6) Saturday,13,3616,214,90,1.5
1503960366,2016-04-16,(6) Saturday,14,580,82,20,0.333333
1503960366,2016-04-16,(6) Saturday,15,0,51,0,0.0
1503960366,2016-04-16,(6) Saturday,16,15,54,2,0.033333
1503960366,2016-04-16,(6) Saturday,17,380,79,17,0.283333
1503960366,2016-04-16,(6) Saturday,18,96,65,10,0.166667
1503960366,2016-04-16,(6) Saturday,19,146,67,12,0.2
1503960366,2016-04-16,(6) Saturday,20,385,81,19,0.316667
1503960366,2016-04-16,(6) Saturday,21,463,75,13,0.216667
1503960366,2016-04-16,(6) Saturday,22,42,55,3,0.05
1503960366,2016-04-16,(6) Saturday,23,92,56,5,0.083333
1503960366,2016-04-17,(7) Sunday,0,0,47,0,0.0
1503960366,2016-04-17,(7) Sunday,1,0,48,0,0.0
1503960366,2016-04-17,(7) Sunday,2,0,47,0,0.0
1503960366,2016-04-17,(7) Sunday,3,8,49,1,0.016667
1503960366,2016-04-17,(7) Sunday,4,0,48,0,0.0
1503960366,2016-04-17,(7) Sunday,5,0,48,0,0.0
1503960366,2016-04-17,(7) Sunday,6,0,48,0,0.0
1503960366,2016-04-17,(7) Sunday,7,0,48,0,0.0
1503960366,2016-04-17,(7) Sunday,8,0,48,0,0.0
1503960366,2016-04-17,(7) Sunday,9,0,48,0,0.0
1503960366,2016-04-17,(7) Sunday,10,0,47,0,0.0
1503960366,2016-04-17,(7) Sunday,11,84,63,9,0.15
1503960366,2016-04-17,(7) Sunday,12,260,76,18,0.3
1503960366,2016-04-17,(7) Sunday,13,402,83,23,0.383333
1503960366,2016-04-17,(7) Sunday,14,252,69,10,0.166667
1503960366,2016-04-17,(7) Sunday,15,191,73,13,0.216667
1503960366,2016-04-17,(7) Sunday,16,13,57,2,0.033333
1503960366,2016-04-17,(7) Sunday,17,2613,174,71,1.183333
1503960366,2016-04-17,(7) Sunday,18,1616,136,39,0.65
1503960366,2016-04-17,(7) Sunday,19,754,95,24,0.4
1503960366,2016-04-17,(7) Sunday,20,2955,191,87,1.45
1503960366,2016-04-17,(7) Sunday,21,487,79,16,0.266667
1503960366,2016-04-17,(7) Sunday,22,70,58,5,0.083333
1503960366,2016-04-17,(7) Sunday,23,0,50,0,0.0
1503960366,2016-04-18,(1) Monday,0,416,82,21,0.35
1503960366,2016-04-18,(1) Monday,1,0,48,0,0.0
1503960366,2016-04-18,(1) Monday,2,0,47,0,0.0
1503960366,2016-04-18,(1) Monday,3,0,47,0,0.0
1503960366,2016-04-18,(1) Monday,4,0,47,0,0.0
1503960366,2016-04-18,(1) Monday,5,0,47,0,0.0
1503960366,2016-04-18,(1) Monday,6,0,47,0,0.0
1503960366,2016-04-18,(1) Monday,7,0,47,0,0.0
1503960366,2016-04-18,(1) Monday,8,0,47,0,0.0
1503960366,2016-04-18,(1) Monday,9,1688,133,39,0.65
1503960366,2016-04-18,(1) Monday,10,380,81,17,0.283333
1503960366,2016-04-18,(1) Monday,11,328,73,15,0.25
1503960366,2016-04-18,(1) Monday,12,1306,118,40,0.666667
1503960366,2016-04-18,(1) Monday,13,268,70,9,0.15
1503960366,2016-04-18,(1) Monday,14,137,64,7,0.116667
1503960366,2016-04-18,(1) Monday,15,495,80,14,0.233333
1503960366,2016-04-18,(1) Monday,16,277,78,17,0.283333
1503960366,2016-04-18,(1) Monday,17,304,79,18,0.3
1503960366,2016-04-18,(1) Monday,18,4074,234,114,1.9
1503960366,2016-04-18,(1) Monday,19,2101,157,30,0.5
1503960366,2016-04-18,(1) Monday,20,28,57,2,0.033333
1503960366,2016-04-18,(1) Monday,21,187,68,11,0.183333
1503960366,2016-04-18,(1) Monday,22,542,86,19,0.316667
1503960366,2016-04-18,(1) Monday,23,488,83,18,0.3
1503960366,2016-04-19,(2) Tuesday,0,0,47,0,0.0
1503960366,2016-04-19,(2) Tuesday,1,22,49,1,0.016667
1503960366,2016-04-19,(2) Tuesday,2,0,47,0,0.0
1503960366,2016-04-19,(2) Tuesday,3,9,50,2,0.033333
1503960366,2016-04-19,(2) Tuesday,4,0,47,0,0.0
1503960366,2016-04-19,(2) Tuesday,5,0,47,0,0.0
1503960366,2016-04-19,(2) Tuesday,6,7,49,1,0.016667
1503960366,2016-04-19,(2) Tuesday,7,316,75,19,0.316667
1503960366,2016-04-19,(2) Tuesday,8,1656,130,38,0.633333
1503960366,2016-04-19,(2) Tuesday,9,367,79,16,0.266667
1503960366,2016-04-19,(2) Tuesday,10,203,75,16,0.266667
1503960366,2016-04-19,(2) Tuesday,11,194,72,13,0.216667
1503960366,2016-04-19,(2) Tuesday,12,1887,143,61,1.016667
1503960366,2016-04-19,(2) Tuesday,13,2697,171,65,1.083333
1503960366,2016-04-19,(2) Tuesday,14,409,76,12,0.2
1503960366,2016-04-19,(2) Tuesday,15,299,72,12,0.2
1503960366,2016-04-19,(2) Tuesday,16,297,71,9,0.15
1503960366,2016-04-19,(2) Tuesday,17,732,90,13,0.216667
1503960366,2016-04-19,(2) Tuesday,18,1280,120,30,0.5
1503960366,2016-04-19,(2) Tuesday,19,397,93,31,0.516667
1503960366,2016-04-19,(2) Tuesday,20,2487,159,69,1.15
1503960366,2016-04-19,(2) Tuesday,21,826,94,16,0.266667
1503960366,2016-04-19,(2) Tuesday,22,52,58,4,0.066667
1503960366,2016-04-19,(2) Tuesday,23,1369,120,48,0.8
1503960366,2016-04-20,(3) Wednesday,0,16,54,2,0.033333
1503960366,2016-04-20,(3) Wednesday,1,36,53,2,0.033333
1503960366,2016-04-20,(3) Wednesday,2,0,47,0,0.0
1503960366,2016-04-20,(3) Wednesday,3,0,48,0,0.0
1503960366,2016-04-20,(3) Wednesday,4,0,48,0,0.0
1503960366,2016-04-20,(3) Wednesday,5,0,47,0,0.0
1503960366,2016-04-20,(3) Wednesday,6,0,48,0,0.0
1503960366,2016-04-20,(3) Wednesday,7,29,51,3,0.05
1503960366,2016-04-20,(3) Wednesday,8,264,70,14,0.233333
1503960366,2016-04-20,(3) Wednesday,9,1993,144,50,0.833333
1503960366,2016-04-20,(3) Wednesday,10,459,79,13,0.216667
1503960366,2016-04-20,(3) Wednesday,11,65,58,1,0.016667
1503960366,2016-04-20,(3) Wednesday,12,185,64,8,0.133333
1503960366,2016-04-20,(3) Wednesday,13,64,61,5,0.083333
1503960366,2016-04-20,(3) Wednesday,14,1270,113,39,0.65
1503960366,2016-04-20,(3) Wednesday,15,797,97,21,0.35
1503960366,2016-04-20,(3) Wednesday,16,261,70,11,0.183333
1503960366,2016-04-20,(3) Wednesday,17,13,57,2,0.033333
1503960366,2016-04-20,(3) Wednesday,18,1308,114,32,0.533333
1503960366,2016-04-20,(3) Wednesday,19,1558,117,36,0.6
1503960366,2016-04-20,(3) Wednesday,20,499,80,12,0.2
1503960366,2016-04-20,(3) Wednesday,21,395,83,22,0.366667
1503960366,2016-04-20,(3) Wednesday,22,77,62,7,0.116667
1503960366,2016-04-20,(3) Wednesday,23,1255,120,33,0.55
1503960366,2016-04-21,(4) Thursday,0,17,54,2,0.033333
1503960366,2016-04-21,(4) Thursday,1,129,61,8,0.133333
1503960366,2016-04-21,(4) Thursday,2,81,55,5,0.083333
1503960366,2016-04-21,(4) Thursday,3,0,48,0,0.0
1503960366,2016-04-21,(4) Thursday,4,0,47,0,0.0
1503960366,2016-04-21,(4) Thursday,5,0,47,0,0.0
1503960366,2016-04-21,(4) Thursday,6,0,48,0,0.0
1503960366,2016-04-21,(4) Thursday,7,38,52,3,0.05
1503960366,2016-04-21,(4) Thursday,8,245,71,15,0.25
1503960366,2016-04-21,(4) Thursday,9,1672,133,26,0.433333
1503960366,2016-04-21,(4) Thursday,10,255,77,16,0.266667
1503960366,2016-04-21,(4) Thursday,11,0,55,0,0.0
1503960366,2016-04-21,(4) Thursday,12,384,73,11,0.183333
1503960366,2016-04-21,(4) Thursday,13,1140,113,25,0.416667
1503960366,2016-04-21,(4) Thursday,14,12,58,2,0.033333
1503960366,2016-04-21,(4) Thursday,15,213,68,8,0.133333
1503960366,2016-04-21,(4) Thursday,16,26,60,4,0.066667
1503960366,2016-04-21,(4) Thursday,17,96,60,5,0.083333
1503960366,2016-04-21,(4) Thursday,18,213,69,9,0.15
1503960366,2016-04-21,(4) Thursday,19,100,64,8,0.133333
1503960366,2016-04-21,(4) Thursday,20,3541,213,92,1.533333
1503960366,2016-04-21,(4) Thursday,21,970,104,21,0.35
1503960366,2016-04-21,(4) Thursday,22,89,63,9,0.15
1503960366,2016-04-21,(4) Thursday,23,598,84,15,0.25
1503960366,2016-04-22,(5) Friday,0,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,1,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,2,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,3,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,4,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,5,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,6,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,7,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,8,0,47,0,0.0
1503960366,2016-04-22,(5) Friday,9,192,65,13,0.216667
1503960366,2016-04-22,(5) Friday,10,29,54,2,0.033333
1503960366,2016-04-22,(5) Friday,11,958,102,34,0.566667
1503960366,2016-04-22,(5) Friday,12,38,57,2,0.033333
1503960366,2016-04-22,(5) Friday,13,118,60,4,0.066667
1503960366,2016-04-22,(5) Friday,14,0,54,0,0.0
1503960366,2016-04-22,(5) Friday,15,180,66,10,0.166667
1503960366,2016-04-22,(5) Friday,16,22,58,4,0.066667
1503960366,2016-04-22,(5) Friday,17,1041,104,18,0.3
1503960366,2016-04-22,(5) Friday,18,514,87,23,0.383333
1503960366,2016-04-22,(5) Friday,19,629,82,16,0.266667
1503960366,2016-04-22,(5) Friday,20,329,71,13,0.216667
1503960366,2016-04-22,(5) Friday,21,5934,311,159,2.65
1503960366,2016-04-22,(5) Friday,22,855,95,30,0.5
1503960366,2016-04-22,(5) Friday,23,1925,136,54,0.9
1503960366,2016-04-23,(6) Saturday,0,182,63,9,0.15
1503960366,2016-04-23,(6) Saturday,1,0,47,0,0.0
1503960366,2016-04-23,(6) Saturday,2,11,49,1,0.016667
1503960366,2016-04-23,(6) Saturday,3,0,47,0,0.0
1503960366,2016-04-23,(6) Saturday,4,0,47,0,0.0
1503960366,2016-04-23,(6) Saturday,5,0,48,0,0.0
1503960366,2016-04-23,(6) Saturday,6,12,50,2,0.033333
1503960366,2016-04-23,(6) Saturday,7,0,48,0,0.0
1503960366,2016-04-23,(6) Saturday,8,127,59,8,0.133333
1503960366,2016-04-23,(6) Saturday,9,285,75,17,0.283333
1503960366,2016-04-23,(6) Saturday,10,49,56,4,0.066667
1503960366,2016-04-23,(6) Saturday,11,703,84,11,0.183333
1503960366,2016-04-23,(6) Saturday,12,1597,129,49,0.816667
1503960366,2016-04-23,(6) Saturday,13,1453,129,51,0.85
1503960366,2016-04-23,(6) Saturday,14,202,78,20,0.333333
1503960366,2016-04-23,(6) Saturday,15,158,73,15,0.25
1503960366,2016-04-23,(6) Saturday,16,2008,140,52,0.866667
1503960366,2016-04-23,(6) Saturday,17,1472,121,26,0.433333
1503960366,2016-04-23,(6) Saturday,18,2569,173,66,1.1
1503960366,2016-04-23,(6) Saturday,19,29,51,2,0.033333
1503960366,2016-04-23,(6) Saturday,20,142,63,9,0.15
1503960366,2016-04-23,(6) Saturday,21,2432,162,54,0.9
1503960366,2016-04-23,(6) Saturday,22,709,96,25,0.416667
1503960366,2016-04-23,(6) Saturday,23,231,60,6,0.1
1503960366,2016-04-24,(7) Sunday,0,141,66,10,0.166667
1503960366,2016-04-24,(7) Sunday,1,42,54,2,0.033333
1503960366,2016-04-24,(7) Sunday,2,0,48,0,0.0
1503960366,2016-04-24,(7) Sunday,3,0,48,0,0.0
1503960366,2016-04-24,(7) Sunday,4,8,49,1,0.016667
1503960366,2016-04-24,(7) Sunday,5,0,48,0,0.0
1503960366,2016-04-24,(7) Sunday,6,7,49,1,0.016667
1503960366,2016-04-24,(7) Sunday,7,0,47,0,0.0
1503960366,2016-04-24,(7) Sunday,8,8,49,1,0.016667
1503960366,2016-04-24,(7) Sunday,9,76,59,8,0.133333
1503960366,2016-04-24,(7) Sunday,10,492,90,26,0.433333
1503960366,2016-04-24,(7) Sunday,11,149,67,12,0.2
1503960366,2016-04-24,(7) Sunday,12,548,82,12,0.2
1503960366,2016-04-24,(7) Sunday,13,394,74,12,0.2
1503960366,2016-04-24,(7) Sunday,14,26,52,1,0.016667
1503960366,2016-04-24,(7) Sunday,15,27,52,2,0.033333
1503960366,2016-04-24,(7) Sunday,16,885,102,29,0.483333
1503960366,2016-04-24,(7) Sunday,17,411,86,25,0.416667
1503960366,2016-04-24,(7) Sunday,18,911,115,40,0.666667
1503960366,2016-04-24,(7) Sunday,19,4871,270,131,2.183333
1503960366,2016-04-24,(7) Sunday,20,342,76,18,0.3
1503960366,2016-04-24,(7) Sunday,21,244,74,17,0.283333
1503960366,2016-04-24,(7) Sunday,22,66,61,7,0.116667
1503960366,2016-04-24,(7) Sunday,23,391,72,10,0.166667
1503960366,2016-04-25,(1) Monday,0,95,62,8,0.133333
1503960366,2016-04-25,(1) Monday,1,22,53,3,0.05
1503960366,2016-04-25,(1) Monday,2,97,57,6,0.1
1503960366,2016-04-25,(1) Monday,3,0,47,0,0.0
1503960366,2016-04-25,(1) Monday,4,25,50,2,0.033333
1503960366,2016-04-25,(1) Monday,5,4,49,1,0.016667
1503960366,2016-04-25,(1) Monday,6,0,47,0,0.0
1503960366,2016-04-25,(1) Monday,7,44,52,3,0.05
1503960366,2016-04-25,(1) Monday,8,426,83,22,0.366667
1503960366,2016-04-25,(1) Monday,9,2041,146,46,0.766667
1503960366,2016-04-25,(1) Monday,10,258,73,12,0.2
1503960366,2016-04-25,(1) Monday,11,1468,121,24,0.4
1503960366,2016-04-25,(1) Monday,12,707,92,19,0.316667
1503960366,2016-04-25,(1) Monday,13,299,75,13,0.216667
1503960366,2016-04-25,(1) Monday,14,94,62,5,0.083333
1503960366,2016-04-25,(1) Monday,15,359,76,13,0.216667
1503960366,2016-04-25,(1) Monday,16,263,71,10,0.166667
1503960366,2016-04-25,(1) Monday,17,188,67,8,0.133333
1503960366,2016-04-25,(1) Monday,18,116,61,6,0.1
1503960366,2016-04-25,(1) Monday,19,2815,182,86,1.433333
1503960366,2016-04-25,(1) Monday,20,895,95,30,0.5
1503960366,2016-04-25,(1) Monday,21,4895,267,132,2.2
1503960366,2016-04-25,(1) Monday,22,188,68,11,0.183333
1503960366,2016-04-25,(1) Monday,23,56,54,3,0.05
1503960366,2016-04-26,(2) Tuesday,0,101,56,4,0.066667
1503960366,2016-04-26,(2) Tuesday,1,178,66,11,0.183333
1503960366,2016-04-26,(2) Tuesday,2,0,51,0,0.0
1503960366,2016-04-26,(2) Tuesday,3,145,64,11,0.183333
1503960366,2016-04-26,(2) Tuesday,4,0,48,0,0.0
1503960366,2016-04-26,(2) Tuesday,5,7,49,1,0.016667
1503960366,2016-04-26,(2) Tuesday,6,0,48,0,0.0
1503960366,2016-04-26,(2) Tuesday,7,28,52,3,0.05
1503960366,2016-04-26,(2) Tuesday,8,173,67,13,0.216667
1503960366,2016-04-26,(2) Tuesday,9,1826,139,31,0.516667
1503960366,2016-04-26,(2) Tuesday,10,666,92,22,0.366667
1503960366,2016-04-26,(2) Tuesday,11,266,78,17,0.283333
1503960366,2016-04-26,(2) Tuesday,12,415,74,10,0.166667
1503960366,2016-04-26,(2) Tuesday,13,1571,126,42,0.7
1503960366,2016-04-26,(2) Tuesday,14,1998,142,60,1.0
1503960366,2016-04-26,(2) Tuesday,15,323,74,9,0.15
1503960366,2016-04-26,(2) Tuesday,16,697,93,22,0.366667
1503960366,2016-04-26,(2) Tuesday,17,143,60,5,0.083333
1503960366,2016-04-26,(2) Tuesday,18,2513,169,72,1.2
1503960366,2016-04-26,(2) Tuesday,19,148,73,15,0.25
1503960366,2016-04-26,(2) Tuesday,20,1649,127,26,0.433333
1503960366,2016-04-26,(2) Tuesday,21,450,79,14,0.233333
1503960366,2016-04-26,(2) Tuesday,22,148,66,9,0.15
1503960366,2016-04-26,(2) Tuesday,23,310,80,21,0.35
1503960366,2016-04-27,(3) Wednesday,0,277,68,10,0.166667
1503960366,2016-04-27,(3) Wednesday,1,60,59,5,0.083333
1503960366,2016-04-27,(3) Wednesday,2,17,53,2,0.033333
1503960366,2016-04-27,(3) Wednesday,3,0,47,0,0.0
1503960366,2016-04-27,(3) Wednesday,4,0,47,0,0.0
1503960366,2016-04-27,(3) Wednesday,5,0,47,0,0.0
1503960366,2016-04-27,(3) Wednesday,6,0,47,0,0.0
1503960366,2016-04-27,(3) Wednesday,7,0,47,0,0.0
1503960366,2016-04-27,(3) Wednesday,8,0,47,0,0.0
1503960366,2016-04-27,(3) Wednesday,9,1916,149,33,0.55
1503960366,2016-04-27,(3) Wednesday,10,502,93,27,0.45
1503960366,2016-04-27,(3) Wednesday,11,797,100,23,0.383333
1503960366,2016-04-27,(3) Wednesday,12,701,89,12,0.2
1503960366,2016-04-27,(3) Wednesday,13,319,76,13,0.216667
1503960366,2016-04-27,(3) Wednesday,14,1932,150,35,0.583333
1503960366,2016-04-27,(3) Wednesday,15,59,63,6,0.1
1503960366,2016-04-27,(3) Wednesday,16,98,64,7,0.116667
1503960366,2016-04-27,(3) Wednesday,17,261,73,13,0.216667
1503960366,2016-04-27,(3) Wednesday,18,2714,178,73,1.216667
1503960366,2016-04-27,(3) Wednesday,19,5786,318,150,2.5
1503960366,2016-04-27,(3) Wednesday,20,2420,174,70,1.166667
1503960366,2016-04-27,(3) Wednesday,21,266,76,20,0.333333
1503960366,2016-04-27,(3) Wednesday,22,0,47,0,0.0
1503960366,2016-04-27,(3) Wednesday,23,0,47,0,0.0
1503960366,2016-04-28,(4) Thursday,0,0,47,0,0.0
1503960366,2016-04-28,(4) Thursday,1,127,62,10,0.166667
1503960366,2016-04-28,(4) Thursday,2,0,48,0,0.0
1503960366,2016-04-28,(4) Thursday,3,0,47,0,0.0
1503960366,2016-04-28,(4) Thursday,4,0,48,0,0.0
1503960366,2016-04-28,(4) Thursday,5,0,47,0,0.0
1503960366,2016-04-28,(4) Thursday,6,0,48,0,0.0
1503960366,2016-04-28,(4) Thursday,7,14,49,1,0.016667
1503960366,2016-04-28,(4) Thursday,8,128,63,11,0.183333
1503960366,2016-04-28,(4) Thursday,9,1192,116,38,0.633333
1503960366,2016-04-28,(4) Thursday,10,987,105,19,0.316667
1503960366,2016-04-28,(4) Thursday,11,288,73,10,0.166667
1503960366,2016-04-28,(4) Thursday,12,317,78,16,0.266667
1503960366,2016-04-28,(4) Thursday,13,1144,108,33,0.55
1503960366,2016-04-28,(4) Thursday,14,1512,124,47,0.783333
1503960366,2016-04-28,(4) Thursday,15,115,61,5,0.083333
1503960366,2016-04-28,(4) Thursday,16,554,81,10,0.166667
1503960366,2016-04-28,(4) Thursday,17,235,72,11,0.183333
1503960366,2016-04-28,(4) Thursday,18,1829,138,56,0.933333
1503960366,2016-04-28,(4) Thursday,19,13,56,1,0.016667
1503960366,2016-04-28,(4) Thursday,20,2122,151,50,0.833333
1503960366,2016-04-28,(4) Thursday,21,986,103,21,0.35
1503960366,2016-04-28,(4) Thursday,22,16,55,2,0.033333
1503960366,2016-04-28,(4) Thursday,23,1512,121,48,0.8
1503960366,2016-04-29,(5) Friday,0,202,65,9,0.15
1503960366,2016-04-29,(5) Friday,1,0,49,0,0.0
1503960366,2016-04-29,(5) Friday,2,71,54,4,0.066667
1503960366,2016-04-29,(5) Friday,3,0,47,0,0.0
1503960366,2016-04-29,(5) Friday,4,0,47,0,0.0
1503960366,2016-04-29,(5) Friday,5,0,48,0,0.0
1503960366,2016-04-29,(5) Friday,6,0,47,0,0.0
1503960366,2016-04-29,(5) Friday,7,27,52,3,0.05
1503960366,2016-04-29,(5) Friday,8,201,67,13,0.216667
1503960366,2016-04-29,(5) Friday,9,1820,142,33,0.55
1503960366,2016-04-29,(5) Friday,10,44,60,4,0.066667
1503960366,2016-04-29,(5) Friday,11,104,60,4,0.066667
1503960366,2016-04-29,(5) Friday,12,214,65,6,0.1
1503960366,2016-04-29,(5) Friday,13,41,62,6,0.1
1503960366,2016-04-29,(5) Friday,14,1711,136,56,0.933333
1503960366,2016-04-29,(5) Friday,15,1076,110,23,0.383333
1503960366,2016-04-29,(5) Friday,16,285,73,10,0.166667
1503960366,2016-04-29,(5) Friday,17,380,75,9,0.15
